captions,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,tags,title,videoId,viewCount
solitaria is on the moveshe's seen these winters before sheknows how to turn it to her advantagethe ground crunches underfoot if sheflips a pebblethe game will be up stalking isdifficult[Music]so she sticks to the soft snow pickingher footstepsthe explosion of a light tawny cat fromthe dappled snow fieldis the last thing the guanacos expect[Music]it's confusing and lethalat least one cub is taking it all inevery moment of the life and deathstrugglebecause one day this lesson will makeall the differencein her life it's time to name her tooa beautiful huntress la bella casadoraalbeit in the first stages of learningbecause of this closeness casadora willgrow just a little largerwith each mouthful she forces down whilethe others playthe rule of the valley is that those whoget even the slightest edgesurvivein a competitive family the one thatfigures out the best spot to absorb freeheat wins the dayand it's usually casadora[Music]you,26,UC_hE4ELylHTBwKxDNeH-PKg,MASTER ALLEY 達人巷,165,35,0,1967,"['MASTER ALLEY', '達人巷', 'DIY', 'Tools', 'Product reviews', 'unboxing', 'multitool', '萬能 迷你', '淘寶', '淘寶工具', '萬能工具', '開箱', 'tool', '宅sir', '威克士', 'WORX', 'MAKITA', '牧田', '得偉', 'DEWALT', 'HILTI', 'HONG KONG', '香港', '測試片', '極端測試', '一木']","[測]超輕型格PUMA安全鞋，行街都得?防滑得唔得?估佢唔到!!片長正片注意!!!!達人巷用心出品，做福大家。有Giveaway, 有觀眾福利(帶字幕)",KI7cqbX-76Y,79040
solitaria is on the moveshe's seen these winters before sheknows how to turn it to her advantagethe ground crunches underfoot if sheflips a pebblethe game will be up stalking isdifficult[Music]so she sticks to the soft snow pickingher footstepsthe explosion of a light tawny cat fromthe dappled snow fieldis the last thing the guanacos expect[Music]it's confusing and lethalat least one cub is taking it all inevery moment of the life and deathstrugglebecause one day this lesson will makeall the differencein her life it's time to name her tooa beautiful huntress la bella casadoraalbeit in the first stages of learningbecause of this closeness casadora willgrow just a little largerwith each mouthful she forces down whilethe others playthe rule of the valley is that those whoget even the slightest edgesurvivein a competitive family the one thatfigures out the best spot to absorb freeheat wins the dayand it's usually casadora[Music]you,22,UCBf61kMxJ7nOAGiLUabR8yQ,Radoslav Adamovic,624,23,0,1520,"['radoslav adamovic', 'CASE PUMA 155', 'CASE PUMA', 'PUMA 155', 'DEČAK & PUMA', 'BOY & PUMA', 'Sava ore', 'the child plows', 'child and plowing', 'Kverneland', 'kverneland 150 b', 'Krcedin', 'Srem', 'Puma plowing', 'Case plowing', 'Traktor', 'Case tractor', 'Kejs ore', 'Dečak od 13 godina ore']",DEČAK &amp; PUMA: Sava uči da ore sa Case Puma 155 ; BOY &amp; PUMA,YgCrhlwuvhk,52169
[Music][Music]okay[Music]isdriving crazy[Music]ohoh[Music][Music][Applause][Music]foreign,2,UCzToShYR6Sw_k1i6FsdEr6g,AutoWeek,99,8,0,229,"['ford puma st', 'ford', 'puma', 'st', 'puma st', '1.5', 'turbo', 'ecoboost']",Ford Puma ST - AutoWeek Review - English subtitles,tr2FexKsqb8,18085
,15,UCvph04Sh9CFKAw-gA6y-brQ,I_am_puma,1588,627,0,21074,"['пума дома', 'пума', 'месси', 'пума в доме', 'пума в домашних условиях', 'пума видео', 'пума в квартире', 'пума говорит вау', 'пума говорит', 'пума горный лев', 'пума в городе', 'пума домашняя', 'puma', 'Messi', 'couguar', 'пума животное', 'пума живет дома', 'пума и человек', 'пума кошка', 'пума канал', 'ласковая пума', 'пума мурлычет', 'пума ручная', 'пума и хозяин', 'пума пенза', 'пума месси', 'puma messi', 'i am puma', 'messi puma youtube', 'animal planet', 'google trends']",Месси и очень настойчивый массажист.,AQZ1XD2NYek,594485
,22,UCBf61kMxJ7nOAGiLUabR8yQ,Radoslav Adamovic,319,9,0,1021,"['Case Puma 155', 'Case Puma 155:Menjanje brzina', 'Case Puma 155: Shifting gears', 'radoslav adamovic', 'Traktor Case Puma', 'Tractor Case Puma', 'Puma 155', 'Power shift', 'full power shift', 'Case Puma 2020', 'Srem', 'Krcedin', 'Vožnja traktora']",CASE PUMA 155 : Menjanje brzina ; CASE PUMA 155 :Shifting gears,tmMNp_YWX1Y,32806
,10,UCsoqZbvFyBJGVY9GBlpr7rg,Sueños De Amor Oficial,13,5,0,114,"['montero puma y sueños de amor', 'cumbia', 'montero', 'puma', 'sueños', 'de', 'amor', 'MONTERO PUMA Y SUEÑOS DE AMOR', 'MONTERO', 'PUMA', 'MONTERO PUMA', 'AMERICA LUZ', 'HERMANOS MEZA', 'hermanos meza', 'america luz', 'monteroti', 'tropical', 'sueños de amor', 'montero puma', 'LENNY MAKUIN', 'PERU', 'CHAVALES', 'MALA', 'MUJER', 'MALA MUJER', 'lenny makuin']",Montero Puma Ft  Lenny Makuin _ Mala Mujer _ primicia  2021,JZ5W7b3R8lU,4442
,2,UCX1oID0GF9NKfDvB4j0l2-Q,GERMAN TELEVISION,9,5,0,55,No Tags,"Ford Puma ST Line 2021. Extended Roomtour, Test, Walkaround.",-T8zDBEvBJM,8784
,20,UCTvyv1OQYaRW36j22MCczhw,Game & Browse,19,2,0,48,"['super mario shoes', 'super mario shoes puma', 'super mario shoes unboxing', 'super mario shoes 35th anniversary', 'puma x super mario', 'puma x super mario sunshine', 'puma x super mario galaxy', 'puma x super mario collection', 'puma mario shoes', 'puma mario shoes galaxy', 'puma mario shoes sunshine', 'mario sunshine shoes', 'mario sunshine shoes clyde', 'mario shoes', 'mario shoes puma', 'mario shoes unboxing', 'super mario', 'super mario sneakers', 'nintendo shoes', 'rs-dreamer super mario 64']",A look at the Puma x Super Mario Sunshine RS-Dreamer Shoes | Game &amp; Browse Toybox,DFCwzx9ENEI,1930
,17,UCSo19KhHogXxu3sFsOpqrcQ,TUDN USA,36,27,0,229,"['Televisa', 'Univision', 'TUDN', 'Televisa deportes', 'TUDN México', 'TUDN USA', 'Deportes', 'soccer', 'futbol mexicano', 'Liga Mx', 'Liga Mx 2020', 'apertura 2020', 'Guardianes 2020', 'Jornada 17', 'contagiados liga mx', 'goles liga mx', 'final liga mx', 'final de vuelta', 'final pumas vs leon', 'pumas guardianes 2020', 'leon guardianes 2020', 'dinenno pumas', 'chapito montes', 'angel mena', 'lillini pumas', 'Gol de León', 'Gol de Gigliotti', 'Angel mena lesionado']",¡Rompe en llanto! Mena abandona la Final | León 1-0 Pumas | Guardianes 2020 Liga Mx | TUDN,hDYm5MXxGPc,64298
[Music][Music]okay[Music]isdriving crazy[Music]ohoh[Music][Music][Applause][Music]foreign,22,UCBf61kMxJ7nOAGiLUabR8yQ,Radoslav Adamovic,476,32,0,1174,"['radoslav adamovic', 'radoslav', 'adamovic', 'Ekstremno oranje', 'extreme plowing', 'oranje', 'plowing', 'Case puma 155', 'Armatrac 1104 lux', 'Kverneland 150 b', 'Lemken', 'lemken europal', 'GoPro 7 hero silver', 'Dji mavic mini', 'dron', 'Breg', 'uspon']",EKSTREMNO ORANJE ; EXTREME PLOWING ; Case Puma &amp; ArmaTrac 1104,nVm_SGdIn7A,58852
,15,UCnApRbkWznWqNuEjf_rNBAA,Kulaktan Kulağa,263,75,0,904,"['KulaktanKulağa', 'köpek vs köpek', 'Puma vs Dogo Argentino', 'Puma vs Dogo', 'Dogo vs Puma', 'Dogo Argentino vs Puma', 'dogo vs puma dövüş', 'dogo argentino vs puma', 'dogo argentino vs', 'köpek vs', 'puma vs puma', 'dogo vs dogo', 'puma vs', 'dogo köpek', 'dogo argentino köpek', 'dogo', 'dogolar', 'dogo arjantin', 'dogo argentino dog', 'dogo dog', 'dogo vs puma', 'puma vs dogo', 'puma vs dogo dog', 'dogo dog vs puma', 'köpekler', 'dog', 'vs', 'kangal', 'dogo argentino', 'dogo vs', 'köpek', 'puma', 'dogo argentino vs pitbull', 'mountain lion']",Dogo Argentino VS Puma Mountain Lion Cougar Puma VS Dogo Argentino Cins Köpekleri,2nMtjTKuhAY,46870
[Music][Music]okay[Music]isdriving crazy[Music]ohoh[Music][Music][Applause][Music]foreign,15,UCvph04Sh9CFKAw-gA6y-brQ,I_am_puma,1142,114,0,17657,"['пума дома', 'пума', 'месси', 'пума в доме', 'пума в домашних условиях', 'пума видео', 'пума в квартире', 'пума говорит вау', 'пума говорит', 'пума горный лев', 'пума в городе', 'пума домашняя', 'puma', 'Messi', 'couguar', 'пума животное', 'пума живет дома', 'пума и человек', 'пума кошка', 'пума канал', 'ласковая пума', 'пума мурлычет', 'пума ручная', 'пума и хозяин', 'пума пенза', 'пума месси', 'puma messi', 'i am puma', 'messi puma youtube', 'animal planet', 'google trends']",Пума Месси в деле. Актёр года.,wGibhkoNYog,260245
[Music][Music]okay[Music]isdriving crazy[Music]ohoh[Music][Music][Applause][Music]foreign,17,UCVtWA8MwZHC0slEpIeUOfdw,David Rau,234,47,0,2329,"['Neymar puma', 'puma future neymar', 'neymar schuhtest', 'puma future z teaster', 'puma future review', 'puma future z review', 'puma future z test', 'puma future z neymar', 'david rau', 'david rau review', 'neymar puma football boot', 'neymar puma fußballschuh']",Neymar Schuhtest - Puma Future Z Teaser Review,pvrt3FTfndM,112281
,17,UCZq427EjGqUbV6pZIjEKkgg,PUMA,280,103,0,8552,"['puma', 'neymar', 'neymar jr', 'puma future', 'future', 'puma future cleat', 'puma future boot', 'guture cleat', 'future boot', 'puma football', 'puma soccer', 'neymar vs', 'neymar sills', 'football', 'soccer', 'neymar highlights', 'neymar goal', 'cleat', 'boot']",PUMA FUTURE Z | Neymar Jr. shows us his new boots and they&#39;re craZy,RKrbwNo7N6w,266478
,15,UCvph04Sh9CFKAw-gA6y-brQ,I_am_puma,4348,651,0,50984,"['пума дома', 'пума', 'месси', 'пума в доме', 'пума в домашних условиях', 'пума видео', 'пума в квартире', 'пума говорит вау', 'пума говорит', 'пума горный лев', 'пума в городе', 'пума домашняя', 'puma', 'Messi', 'couguar', 'пума животное', 'пума живет дома', 'пума и человек', 'пума кошка', 'пума канал', 'ласковая пума', 'пума мурлычет', 'пума ручная', 'пума и хозяин', 'пума пенза', 'пума месси', 'puma messi', 'i am puma', 'messi puma youtube', 'animal planet', 'google trends']",Месси заинтересовался Гердой! Игривая прогулка,SQqrWx70-wU,1518523
[Music][Music]okay[Music]isdriving crazy[Music]ohoh[Music][Music][Applause][Music]foreign,17,UCSo19KhHogXxu3sFsOpqrcQ,TUDN USA,134,31,0,372,"['Televisa', 'Univision', 'TUDN', 'Televisa deportes', 'TUDN México', 'TUDN USA', 'Deportes', 'soccer', 'futbol mexicano', 'Liga Mx', 'Liga Mx 2020', 'apertura 2020', 'Guardianes 2020', 'Jornada 17', 'contagiados liga mx', 'goles liga mx', 'semifinal liga mx', 'pumas vs cruz azul', 'vuelta pumas vs cruz azul', 'semifinal pumas vs cruz azul', 'cabecita rodriguez', 'dinenno pumas', 'carlos gonzalez', 'sibodli cruz azul', 'orbelin pineda', 'Gol de Pumas', 'Gol de Dinenno', 'Gol de González', 'Gol de Vigon']",¡Cardíaco! ¡Gol de Pumas que logra empatar! | Pumas 4-0 Cruz Azul | Guard1anes 2020 Liga Mx | TUDN,sxTKLmh6TuU,56242
