caption,country,dimensions,full_name,image_url,likes,location,tagged_account,timestamp,user
"PRACTICE NOW or SAVE FOR LATER✨-

The importance of finding home, within.🙏
— a simple and easy guided meditation. find a comfortable seat and close down the eyes. be fully here with each breath.✔️🧘‍♀️

✘ Allow your breath to become soft and natural.

✘ Follow the breath all the way in,
and follow the breath all the way out.

✘ As you breathe, feel the rootedness of your body.

✘ And as we sit, we breathe and connect with the body. All we’re really doing is coming back home, within.

✘ With the breath, we come back home...
again, again, & again...

✘ Inhale the calming, grounding breath.

✘ Exhale and enjoy the feeling of simply arriving.

Take notice on how you feel during the practice. What does it really mean to find a home within? To find stillness? To me, finding home means creating a landing space when I need one. It means having the space to welcome everything and offer full acceptance; to tune in and connect with whatever it is, as it is.😌🙌

Allow this practice to help you find the comfort you seek by finding that place within yourself; learn to rest in that space within— your true home. 🕉

Love & Blessings,
Always and All Ways❤️
- RCS xx",,"{'height': 508, 'width': 750}",Rachel Chy Stern ♛,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158735909_1378382939190470_7876661346669560826_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Uf_R8zjPBXMAX_UbeqK&oh=dbaa40922bdcb76ea6a90d63ae73986f&oe=60734467,41,,"['skyviewnetworking', 'iamyogawarrior', 'rachelchyofficial']",2021-03-09 21:48:31,rachelchyofficial
"✅ used like new 
✅ liquido
✅ size s
✅สภาพ 90%
✅ราคา 790 บาท 
——————————
ส่งฟรี flash 
——————————
สนใจแอดไลน์ @maiyatree 
#liquidothailand #dharmabumsthailand #lululemonthailand #lululemon #pido  #pidothailand #yogamat #pidomat #ชุดออกกำลังกาย #ชุดโยคะ #ชุดฟิตเนสแบรนด์เนมของแท้มือ2 #ชุดฟิตเนสผู้หญิง #ชุดออกกำลังกายแบนด์เนม",,"{'height': 1350, 'width': 1080}",,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158522525_475101326947276_5071862278906448150_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=PQjMOd0GdCsAX-BLsKn&oh=47f59742db49dde8fd59b88b245d60cb&oe=6071B81B,0,,[],2021-03-09 21:48:20,pinkkyyoga
"✅ used like new 
✅ liquido
✅ size s
✅สภาพ 90%
✅ราคา 790 บาท 
——————————
ส่งฟรี flash 
——————————
สนใจแอดไลน์ @maiyatree 
#liquidothailand #dharmabumsthailand #lululemonthailand #lululemon #pido  #pidothailand #yogamat #pidomat #ชุดออกกำลังกาย #ชุดโยคะ #ชุดฟิตเนสแบรนด์เนมของแท้มือ2 #ชุดฟิตเนสผู้หญิง #ชุดออกกำลังกายแบนด์เนม",,"{'height': 1350, 'width': 1080}",,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158608329_722676868615960_5823406966386112694_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=8h4gF0HNbKwAX906FEv&oh=787c0eae28313f5efc0930bfd03490d2&oe=60723667,0,,[],2021-03-09 21:47:57,pinkkyyoga
Pretty in pink 🎀,CA,"{'height': 1170, 'width': 1080}",SHOP REVIVE BOUTIQUE,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158558136_2630581100566566_4013906701270741235_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=p8vneiCtV64AX-RinHP&oh=451047d163a50b63a615d59892459cd7&oe=6073E3F3,12,"{'street_address': '', 'zip_code': '', 'city_name': 'Sherwood Park, Alberta', 'region_name': '', 'country_code': 'CA', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-09 21:47:37,shop.reviveboutique
Nylon crossbody bag in plan grey nylon. Light wight. Very chic with sporty look. Grey color goes with all outfits. Very well made inside out.  Perfect to grab all the necessities and go. lease let me know if you are interested to buy it. It is $55 plus shipping.please email me if you are really interested to buy. #sell #lululemon #lululemonbags #sportsbag #sportlife #bagsale #sportstyle #sportygirl #sportyfashion,,"{'height': 1080, 'width': 1080}",Nerio,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158255255_182936926703415_3096133367672555645_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=qdALKF36lagAX8FiLpa&oh=2d066c719124861d598a0c25b833adb5&oe=6070F0BE,7,,[],2021-03-09 21:47:29,neriorocks
"✅ used like new 
✅ liquido
✅ size s
✅สภาพ 80%
✅ราคา 790 บาท 
——————————
ส่งฟรี flash 
——————————
สนใจแอดไลน์ @maiyatree 
#liquidothailand #dharmabumsthailand #lululemonthailand #lululemon #pido  #pidothailand #yogamat #pidomat #ชุดออกกำลังกาย #ชุดโยคะ #ชุดฟิตเนสแบรนด์เนมของแท้มือ2 #ชุดฟิตเนสผู้หญิง #ชุดออกกำลังกายแบนด์เนม",,"{'height': 1080, 'width': 1080}",,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158489048_806531089947207_6997143407505473547_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=7mgg24OUg2MAX-nfwp6&oh=67480965fdb7715a974c28c184a5c30e&oe=6070E664,0,,[],2021-03-09 21:47:01,pinkkyyoga
"✅ used like new 
✅ liquido
✅ size s
✅สภาพ 80%
✅ราคา 790 บาท 
——————————
ส่งฟรี flash 
——————————
สนใจแอดไลน์ @maiyatree 
#liquidothailand #dharmabumsthailand #lululemonthailand #lululemon #pido  #pidothailand #yogamat #pidomat #ชุดออกกำลังกาย #ชุดโยคะ #ชุดฟิตเนสแบรนด์เนมของแท้มือ2 #ชุดฟิตเนสผู้หญิง #ชุดออกกำลังกายแบนด์เนม",,"{'height': 1080, 'width': 1080}",,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158500681_156528789638585_4156404166413455793_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=jWH0dsCjjLEAX9NXCNa&oh=07b802452880b46af579b10ee202ec99&oe=607156E4,0,,[],2021-03-09 21:46:30,pinkkyyoga
"Thankful Tuesday. I am thankful for my health and my body. The human body is an amazing machine. When your mind is telling you you can't do one more rep, challenge your thoughts and push past the negativity, get out of the ""I can't"" mindset. Half the battle is sometimes believing in yourself. Rather than be your harshest critic, be your biggest cheerleader 📣 

Resistance bands: @suzie_kb 

#thankful, #transformationtuesday, #bodybuilding, #weightlifting, #weighttraining, #strengthtraining, #legday, #legworkout, #bootybuilding, #bootyworkout, #quads, #hamstrings, #glutes, #personaltrainer, #fitness, #fit, #fitnessmotivation, #fitfam, #instafit, #instagood, #workoutmotivation, #workoutoftheday, #squats, #wellness, #gymmotivation, #gymlife, #gymgirl, #workinprogress, #trainhard, #lululemon",,"{'height': 750, 'width': 750}",𝕬𝖗𝖎𝖊𝖑𝖑𝖊 𝕬𝖒𝖆𝖓𝖉𝖆,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158737561_723650738317948_2404463724974123098_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=RHBVD38P0KcAX-2gm0T&oh=cc3f0ca8e59f9e8554101e9e58c74287&oe=604B79FC,31,,[],2021-03-09 21:46:22,arielleamanda_
"#fitnessjourney #fyp #manlyman #sfliving #fitnesslife #instagood #instadaily #liveyourbestlife 
#lululemon 
Trying my best to work it out.",US,"{'height': 800, 'width': 640}",Michael DeWilde,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158901455_475430646830003_3218250485987226642_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=bcykBrWUcacAX8JrOTa&oh=edc399c54e7179abce39a40d89ff8f1f&oe=60745137,23,"{'street_address': '', 'zip_code': '95014, 95015', 'city_name': 'Cupertino, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-09 21:45:19,madaudi408
everyday is a new day 🧡,,"{'height': 1350, 'width': 1080}",Richelle Fong,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158028022_275445500630067_8225385354887408375_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=quLaIQIQH9sAX9HLUxn&oh=563558393711130d85931595b8dca347&oe=60733027,46,,['nike'],2021-03-09 21:45:01,piggyrichelle
"NEW with tags. Gymshark Vital Seamless Leggings ~Smokey Grey Marl~
Size: Extra Small
Original price: $50
Selling for $35
*Dm to buy*
#gymshark #athleticwear #setactive #lululemon",US,"{'height': 1080, 'width': 1080}",Althletic Wear,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158542996_945479552926636_5024659497835792504_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=HkNtMrzQLXsAX_nIjp8&oh=0653c41f870e458d61a2089219bbd2a2&oe=6071ABB8,5,"{'street_address': '', 'zip_code': '', 'city_name': 'Los Angeles, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-09 21:44:40,gymsportsclothing
"Seriously!!! Let’s get to the next level happy, healthy, and hot!! 👊🏻💓👊🏻💓👊🏻💓👊🏻👊🏻💓👊🏻💓

—

#lululemon #athleisure #stayfit #transformation #transformationtuesday #beforeandafter #workfromhome #workfromhomejobs 
#fitness #sundayfunday #sunday #subdaymood #healthylifestyle #comfort #workfromhome #workfromhomelife #workfromhomemom  #workfromanywhere #workfromhomejobs #workfromphone #worlfromhomemum #workfromhomemoms",,"{'height': 1080, 'width': 1080}",Bev Steele,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158612113_3686173448104608_6390403231823345582_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Wek435ecV0kAX-BuDdn&oh=083f385124071639077e4ee9672ac759&oe=60732CFF,12,,[],2021-03-09 21:44:04,savvi_luxe
"5-4-3-2-1. 
Sometimes you just have to get out the door before you can change your mind. 

Tonight’s run seriously made up for how terrible the last run felt. And isn’t that just how running is? Some runs just suck 🤷🏻‍♀️

Also I am seriously in love with where I live and cannot wait to see, hike, and run so much more of this beautiful island this year! I have lived here my whole life and yet have barely scratched the surface of it 🙌🏻

I ran today in my new @lululemon Swift Speed HR Crops and they are perfection. They stayed perfectly in place and gave me that secure hugged in feeling plus they have side pockets and a zippered pocket on the back. Best part? I love how I feel wearing them 🥰

Shop the link in my bio to get yourself a pair and support me as a lululemon affiliate 😘

#lululemon #thesweatlife #ad #ootd #run",,"{'height': 937, 'width': 750}",Jes Cross,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158315315_425046262134603_3262828427405272257_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=5HSr5mdhVxMAX9rDa42&oh=940f9795aaa689f615e73b92e34a9b7a&oe=604B13EA,21,"{'street_address': '', 'zip_code': '', 'city_name': '', 'region_name': '', 'country_code': '', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}","['lululemon', 'running_yogi']",2021-03-09 21:40:51,running_yogi
"Another little leg day snippet. 

- smith machine squats 
- hip thrusts
- reverse lunges 
- DB glute bridges SS DB rdl
- cable kickbacks SS banded kickbacks 

👏🏼

@lululemon 
@nvgtn",,"{'height': 937, 'width': 750}",courtney,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158176911_481265316222019_4574101174754598123_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=XTOqh2nmPT0AX9KsAaZ&oh=8d722668003f1dfb63559b416dc80ad2&oe=604B7E99,68,,[],2021-03-09 21:39:51,cousmithh
"Hi everyone, I decided to sell my sports bags as I don’t carry then anymore. In an excellent condition. Large Bag in leather and nylon. It has lots of inside pockets. Excellent condition. Yoga mat holder is very handy. Main color is Navy. Sides are multi colors. It is uniques piece. Lululemon don’t make this style any more. Please let me know if you are interested to buy it. It is $65 plus shipping.please email me if you are really interested to buy. #sell #lululemon #lululemonbags #sportsbag #sportlife #bagsale #sportstyle #sportygirl #sportyfashion",US,"{'height': 1080, 'width': 1080}",Nerio,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158193814_502396957595620_51070440945131405_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JyYHpc_b-ysAX9xCv2Q&oh=1f826a29074c7a9003c9104ffe57bdcf&oe=607234D8,10,"{'street_address': '', 'zip_code': '', 'city_name': 'Houston, Texas', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-09 21:39:03,neriorocks
"❌ขายแล้ว❌
 ——————————
ส่งฟรี flash 
——————————
สนใจแอดไลน์ @maiyatree 
#liquidothailand #dharmabumsthailand #lululemonthailand #lululemon #pido  #pidothailand #yogamat #pidomat #ชุดออกกำลังกาย #ชุดโยคะ #ชุดฟิตเนสแบรนด์เนมของแท้มือ2 #ชุดฟิตเนสผู้หญิง #ชุดออกกำลังกายแบนด์เนม #yoga #ชุดโยคะlululemon #yogalicious #yogaliciousthai",,"{'height': 1080, 'width': 1080}",,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158187603_724452841770194_3221320603404278265_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=82VF4HiQfmYAX-Q0s5m&oh=d5f2259c75c1189ee2976654e1c0d622&oe=6072E437,3,,[],2021-03-09 21:38:01,pinkkyyoga
"Pose before Hiking🧡
#lululemon my legging
#oregonstate my sweetshirt love it this colour
#adidas my sneakers
#bossbabe 
#californialove 
#losangeles 
#photography by Hubby
#prada my Sunglasses",US,"{'height': 1080, 'width': 1080}",Merita T Kosasih,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/159242018_103744385072111_899169754618939283_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=norpnqqU3ocAX8JamXi&oh=e1d592c26fe29ef85c3e22ad28b25fe5&oe=6070D505,39,"{'street_address': '', 'zip_code': '', 'city_name': 'Los Angeles, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-09 21:37:35,melitaatjhai
"Happy Wednesday 🌎
It’s been a little while since I posted it 
Hoping everyone is doing good too 
#bmw2series #bmwm2 #fastion #investor #realstate #fitness #golf #carsandcoffee #lululemon #bmwusa #fallowyourdreams #iloveyouguys #fallowme 🏌️",US,"{'height': 1350, 'width': 1080}",Alex Aleman,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158492079_732495470746795_6493389563683406745_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=0utYNn1JphkAX_FIs28&oh=cf2bef14effa7970b98111441ac611f1&oe=6073AC3F,6,"{'street_address': '', 'zip_code': '', 'city_name': 'Houston, Texas', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-09 21:37:28,bmwalex78
"Cozy vibes tonight. Working from home I need to find a way to transition in to my work day, and out of it at the end of the day. I love to grab a cup of tea, or glass of wine, and my fave Christy sweater.  Find ways to celebrate how hard you work. Link in bio. 💗💗💗💗💗💗💗💗💗💗💗💗💗

—

#lululemon #athleisure #stayfit #transformation #transformationtuesday #beforeandafter #workfromhome #workfromhomejobs 
#fitness #sundayfunday #sunday #subdaymood #healthylifestyle #comfort #workfromhome #workfromhomelife #workfromhomemom  #workfromanywhere #workfromhomejobs #workfromphone #worlfromhomemum #workfromhomemoms",,"{'height': 1080, 'width': 1080}",Bev Steele,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/159057147_995716124166436_2381258391840086968_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=XipP2hAIujoAX884T0Z&oh=e439e97cc493e6bb87521744a501f6fe&oe=6070A6AD,14,,[],2021-03-09 21:35:38,savvi_luxe
"Grey Tummy Compression High-Waisted Legging
Get your now and save 10%OFF with code SALE10 at checkout. 

#active #athleisure #athletic #workoutclothes #fitfashion #gymwear #leggings #comfort #lululemon #nike #activewear #leggingsvilla #everydayluxury #fitness #fashion #style",,"{'height': 1080, 'width': 1080}",LeggingsVilla Fitness Apparel,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/159127734_2859029937703439_2577323754014655401_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Mgco3lvQU94AX80QC80&oh=8583605f678b0e19e43c8f96bdb45a50&oe=6070DD90,5,,[],2021-03-09 21:35:13,leggingsvilla_fitness_apparel
".
밥먹고 디저트 먹는데 옆에 오드니
오늘은 정말 완벽한 날이야라고 해주는 남편💛
오빠 일 끝나고 7키로 뛰고
장보고 샤워하고 같이 맛있는 저녁먹고
디저트랑 티비도 보고
별 거 아닌 일상도 우린 너무 즐겁고 행복하다:)
.
#세나쌤과함께 #렛츠필라테스 #필라테스일지 #에스필라테스로💛 
.
#토론토 #신혼부부일상 #토론토필라테스 #노스욕필라테스 #스탓필라테스 #필라테스강사 #좋아요 #룰루레몬 #키즈필라테스 #골프컨디셔닝 #체형교정 #다이어트 #콘치웨어 #르꼬끄 #toronto #pilates #merrithew #stottpilates #pilatesinstructor #lululemon",CA,"{'height': 1350, 'width': 1080}",세나쌤과함께 IN TORONTO🧚🏻‍♀️,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158362635_486485739019636_757270502903154576_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JuVw-6goERIAX-73NY-&oh=2e15e56955a33c9cebf43af23540851c&oe=6073D6E3,25,"{'street_address': '', 'zip_code': '', 'city_name': 'Toronto, Ontario', 'region_name': '', 'country_code': 'CA', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",['ssensekang'],2021-03-09 21:31:18,spilates_toronto
